year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,7,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",184,65,20.45,1,19.75,0,23.8,11,1,4641,1447,44,1183,0,1967
2018,7,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56,20,3.07,0.82,7.83,0,8.29,3,0,1420,479,49,370,0,522
2018,7,G4,Allegiant Air,DEN,"Denver, CO: Denver International",31,11,2.54,0,4.6,0,3.86,0,0,547,181,0,129,0,237
2018,7,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",76,16,5.85,1,7.62,0,1.54,2,0,999,269,43,572,0,115
2018,7,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",289,114,18.28,3.92,36.13,2.94,52.74,9,1,10016,2583,278,2047,60,5048
2018,7,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",798,270,54.4,10.61,65.19,0.71,139.1,22,7,21005,5616,990,3594,12,10793
2018,7,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",239,56,14.01,1.25,10.19,0.26,30.29,1,0,3567,1088,77,426,7,1969
2018,7,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",36,11,4.09,0.92,2.35,0,3.64,2,0,368,112,24,70,0,162
2018,7,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",3067,201,113.74,0,6.09,1,80.17,5,4,9458,6698,0,208,41,2511
2018,7,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,6,5.41,0.59,0,0,0,0,0,193,171,22,0,0,0
2018,7,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",80,13,11.21,0,0,0.79,1,0,0,491,437,0,0,22,32
2018,7,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",200,53,46.29,0,0.07,0,6.64,1,0,2087,1563,0,2,0,522
2018,7,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,6,6,0,0,0,0,0,0,156,156,0,0,0,0
2018,7,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,12,12,0,0,0,0,0,0,290,290,0,0,0,0
2018,7,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,13,12.24,0,0,0,0.76,0,0,636,623,0,0,0,13
2018,7,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,9,4.69,0,0,0,4.31,0,0,321,185,0,0,0,136
2018,7,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62,9,8.63,0,0.38,0,0,0,0,370,361,0,9,0,0
2018,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",53,11,3.62,0,4.06,0,3.33,2,1,534,143,0,221,0,170
2018,7,MQ,Envoy Air,BOS,"Boston, MA: Logan International",228,43,6.38,0.21,12.57,0.16,23.67,18,0,3418,421,16,957,14,2010
2018,7,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",149,22,6.76,1,10.73,0,3.52,8,1,956,369,15,381,0,191
2018,7,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",334,85,15.64,2.51,19.54,0,47.3,15,3,5172,644,285,911,0,3332
2018,7,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",120,16,3.64,0.79,6.35,0,5.22,4,0,1151,185,62,402,0,502
2018,7,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4173,776,138.19,49.25,196.52,3.87,388.17,115,21,53374,12376,4891,10818,97,25192
2018,7,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",83,14,4.44,0,6.02,0,3.54,13,0,739,221,0,315,0,203
2018,7,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",9,2,0.73,0,1.27,0,0,2,0,41,11,0,30,0,0
2018,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",64,13,3.33,0.52,5.54,0,3.6,0,0,488,121,11,176,0,180
2018,7,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",527,118,27.13,4.06,56.85,0,29.96,73,0,6809,1127,384,3307,0,1991
2018,7,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",1565,331,64.03,8.41,145.54,0.47,112.55,203,4,23727,4411,981,9448,31,8856
2018,7,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1027,303,81.56,9.05,83.74,0.97,127.68,38,6,20073,5390,762,4259,32,9630
2018,7,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4,1,1,0,0,0,0,0,0,50,50,0,0,0,0
2018,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5131,918,207.7,35.25,284.69,5.5,384.86,103,7,62932,16638,2464,18561,141,25128
2018,7,MQ,Envoy Air,PHL,"Philadelphia, PA: Philadelphia International",56,13,2.79,1,5.01,0,4.19,8,0,493,125,26,226,0,116
2018,7,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",762,201,28.45,11.41,127.19,1.24,32.71,6,2,14269,2356,922,7047,74,3870
2018,7,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",482,137,22.21,8.87,87.64,0.25,18.02,7,0,10988,1408,775,7786,13,1006
2018,7,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",800,221,37.13,9.17,127.59,0,47.11,6,3,15455,2121,686,8637,0,4011
2018,7,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",341,93,10.96,1.55,61.44,0,19.05,1,0,6240,664,107,3913,0,1556
2018,7,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1036,284,55.46,15.23,131.05,0.63,81.64,8,3,22970,4009,1632,9396,10,7923
2018,7,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",943,213,33.31,12.77,100.68,0,66.24,4,0,20023,3460,951,6285,0,9327
2018,7,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",327,110,6.67,5.73,86.67,0,10.92,14,1,11051,1354,463,8272,0,962
2018,7,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1510,376,61.9,6.87,220.65,0.99,85.6,20,5,27496,3822,586,16888,22,6178
2018,7,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",620,108,21.48,7.21,48.31,0.78,30.22,2,0,6250,1009,551,2541,14,2135
2018,7,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1269,358,64.42,18.39,191.17,0.23,83.78,10,13,27631,5886,2397,10997,23,8328
2018,7,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",792,137,23.52,5.93,68.66,0,38.89,2,0,10539,1841,271,2813,0,5614
2018,7,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,87,5.75,3.47,71.5,0,6.27,11,2,7319,617,113,6069,0,520
2018,7,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1207,347,44.76,10.71,203.07,0.7,87.76,12,10,27828,3563,1113,15105,14,8033
2018,7,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",372,86,14.33,2.51,42.22,0,26.94,6,0,6990,1690,129,3013,0,2158
2018,7,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",899,253,33.98,15.06,167.74,0.27,35.95,4,1,17720,3031,772,11250,6,2661
2018,7,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",93,31,7.54,0.08,15.11,0,8.27,0,0,2076,358,6,1018,0,694
2018,7,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",293,112,13.36,3.55,68.79,0,26.3,9,0,8063,1066,320,3728,0,2949
2018,7,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,12,3.68,0.03,3.22,0,5.08,0,0,481,118,3,150,0,210
2018,7,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",248,58,9.96,4.58,33.3,0,10.15,2,0,3601,673,382,1330,0,1216
2018,7,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",310,77,20.78,3.18,32.94,0,20.09,2,0,4907,1242,269,1948,0,1448
2018,7,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",336,83,15.67,1.09,52.07,0.1,14.06,2,2,6775,1983,79,3240,6,1467
2018,7,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",112,27,9.6,3.63,5.5,0,8.28,3,0,1680,487,408,212,0,573
2018,7,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",23,10,3.74,0.96,1.22,0,4.08,2,0,834,367,147,76,0,244
2018,7,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",9162,1677,298.59,73.97,362.89,2.02,939.52,152,56,118805,23991,6523,18495,73,69723
2018,7,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1511,345,63.61,13.37,107.13,0.54,160.36,56,12,29085,4984,1194,6878,56,15973
2018,7,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",118,21,9.8,0.82,4.89,0,5.49,2,0,1166,506,130,180,0,350
2018,7,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",244,69,22.7,5.38,13.1,0,27.81,2,1,4385,974,403,624,0,2384
2018,7,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",157,23,6.02,0,8.86,0,8.12,26,3,2477,561,0,589,0,1327
2018,7,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",197,30,11.72,0.17,9.58,0,8.53,7,0,1736,629,3,636,0,468
2018,7,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1158,254,48.33,13.94,76.81,0.13,114.78,83,2,21258,3394,1393,6220,2,10249
2018,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2269,434,70.55,34.77,117.21,0,211.46,18,14,33935,9224,6077,5234,0,13400
2018,7,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",234,88,11.74,11.15,26.29,0,38.82,5,2,9081,1091,1875,1905,0,4210
2018,7,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",208,59,18.52,2.22,16.85,0,21.41,2,2,5704,1266,1244,1119,0,2075
2018,7,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",125,48,4.34,0.28,33.64,0,9.75,0,0,2752,456,20,1710,0,566
2018,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4772,820,163.55,31.3,305.31,2.11,317.73,79,22,64476,21033,4580,15000,43,23820
2018,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",540,137,41,12.32,34.53,0.88,48.27,14,2,11022,4517,1163,1691,22,3629
2018,7,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3428,506,111.29,31.18,98.26,0,265.26,7,6,43368,15052,4553,4630,0,19133
2018,7,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",171,58,8.22,12.53,27.07,0,10.18,12,0,4926,577,1372,1810,0,1167
2018,7,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",192,32,5.77,2.98,9.75,0,13.5,0,1,2684,792,116,417,0,1359
2018,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",541,105,38.31,2.08,30.8,0,33.81,1,1,8428,3264,882,2222,0,2060
2018,7,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",228,89,13.22,12.92,22.96,0,39.89,9,1,14574,2274,4293,2520,0,5487
2018,7,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",168,27,5.21,2.86,3.32,0,15.61,1,3,1880,384,135,115,0,1246
2018,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2745,461,107.25,8.2,122.94,1.5,221.11,37,1,33352,11205,1567,4453,42,16085
2018,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",675,256,33.76,40.74,93.24,0,88.26,32,5,27615,4561,5141,8136,0,9777
2018,7,OO,SkyWest Airlines Inc.,MCO,"Orlando, FL: Orlando International",7,2,1.89,0,0.11,0,0,0,0,263,246,0,17,0,0
2018,7,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",250,62,22.09,3.14,18.82,1.8,16.15,0,0,3457,1167,309,655,33,1293
2018,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4335,601,111.99,28.75,149.68,1.08,309.5,4,14,45713,12458,5165,7411,17,20662
2018,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6615,1496,278.3,62.47,462.12,3.62,689.48,110,15,132859,44746,6305,28129,151,53528
2018,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",721,89,22.6,4.84,15.15,0,46.42,5,0,5139,1729,331,512,0,2567
2018,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1010,116,24.46,3.37,38.09,0,50.08,0,5,7635,1924,238,1586,0,3887
2018,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",773,88,34.44,0,12.05,0,41.5,12,1,6592,3173,0,361,0,3058
2018,7,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",903,174,25.49,12.53,83.91,0,52.07,1,1,8532,3034,425,2702,0,2371
2018,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2883,599,89.62,7.71,283.2,1.82,216.66,15,2,39036,10979,874,13614,54,13515
2018,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3714,460,100.01,21.25,94.14,0.18,244.42,12,1,36869,13273,4134,4000,13,15449
2018,7,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",69,29,3.53,4.46,5.64,0,15.37,1,0,2672,485,317,446,0,1424
2018,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",430,121,29.04,3.9,47.86,0,40.21,6,1,8788,2356,291,2159,0,3982
2018,7,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1309,419,87.16,11.82,177.48,0,142.55,16,1,32559,5476,1815,10592,0,14676
2018,7,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",336,90,17.11,2.99,46.32,0,23.58,1,1,5200,1068,175,2337,0,1620
2018,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",150,55,15.06,1.79,8.63,0,29.52,3,0,5225,1390,209,652,0,2974
2018,7,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",453,139,23.59,5.48,57.01,0,52.91,7,4,8161,1509,361,2501,0,3790
2018,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",5840,1001,249.95,41.2,341.46,0,368.4,27,25,82593,24995,4429,16021,0,37148
2018,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",695,197,46.58,5.67,74.02,0,70.73,3,4,13199,2601,465,3901,0,6232
2018,7,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",116,24,4.18,0,8.63,0,11.18,1,0,1150,227,0,211,0,712
2018,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5061,1744,238.99,49.94,955.83,0,499.24,108,43,169487,24277,9648,80027,0,55535
2018,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",575,196,40.05,7.49,77.03,0,71.42,2,1,12634,2469,814,3152,0,6199
2018,7,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",513,90,38.68,1.32,23.94,0,26.06,0,1,7424,2718,799,738,0,3169
2018,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2483,642,121.11,26.18,299.98,0,194.72,11,9,46895,7986,2516,14346,0,22047
2018,7,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5505,1080,295.24,59.51,350.42,0,374.84,23,13,77032,24509,7337,13887,0,31299
2018,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1189,234,40.91,5.75,75.25,0,112.08,6,10,17476,3817,565,3658,0,9436
2018,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2773,481,129.73,31.48,137.29,0,182.5,14,3,34378,9265,2855,5043,0,17215
2018,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",812,255,33.1,6.98,143.99,0,70.92,15,7,20067,2098,629,11415,0,5925
2018,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1113,343,83.27,14.49,155.01,0,90.23,5,19,24562,5216,1855,8845,0,8646
2018,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",368,107,20.66,4.13,45.65,0,36.56,3,4,7316,1340,319,2520,0,3137
2018,7,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",401,100,27.34,2.29,29.45,0,40.92,2,2,7170,2064,162,1271,0,3673
2018,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7247,1592,313.66,80.63,626.35,0,571.36,50,22,128911,29356,9001,34204,0,56350
2018,7,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",732,179,57.3,5.83,32.5,0,83.37,2,0,11078,3183,257,1424,0,6214
2018,7,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",345,116,22.11,3.26,57.65,0,32.98,0,0,8072,1487,223,3915,0,2447
2018,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",577,123,28.47,8.31,28.36,0,57.87,0,4,8582,1558,900,1299,0,4825
2018,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",974,189,45.55,13.63,46.82,0,82.99,1,0,12437,2281,1559,1780,0,6817
2018,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",975,238,54.41,11.23,73.49,0,98.88,4,3,16184,3430,1237,2762,0,8755
2018,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",5709,1170,307.98,48.11,412.13,0,401.77,35,16,83942,25679,3851,16480,0,37932
2018,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",219,61,14.47,1.12,12.45,0,32.96,3,0,3994,790,92,373,0,2739
2018,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",619,180,44.44,8.65,72.35,0,54.55,2,6,12826,2473,767,3835,0,5751
2018,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3588,828,236.83,34.84,241.83,4.35,310.15,61,10,52388,13415,2305,14396,114,22158
2018,7,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",1163,315,100.72,6.28,76.03,1.55,130.42,37,1,19724,6108,836,4408,34,8338
2018,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6606,1632,402.87,65.36,513.58,5.43,644.76,345,39,94133,23806,4608,24841,271,40607
2018,7,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",262,109,37.39,4.65,33.04,0,33.92,9,2,5315,1484,352,1493,0,1986
2018,7,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1290,375,109.9,15.59,93.49,1.18,154.84,70,6,24862,7517,1245,4665,32,11403
2018,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6258,1437,407.2,59.29,348.67,5.42,616.42,109,39,79180,20756,4562,16567,144,37151
2018,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",613,174,67.13,2.64,18.12,0,86.11,1,0,9245,2841,284,900,0,5220
2018,7,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",592,239,55.83,7.87,108.97,0.94,65.39,39,2,18350,4458,845,7893,30,5124
2018,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2169,466,162.16,16.95,101.74,4.87,180.27,38,5,28370,9994,1448,4793,256,11879
2018,7,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",207,60,15.27,2.44,21.84,0,20.44,1,0,3227,759,175,1235,0,1058
2018,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6474,1361,354.59,31.36,330.37,2,642.68,69,41,72056,17463,2792,15359,53,36389
2018,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3672,732,232.4,15.45,128.8,2.16,353.2,86,5,38732,12146,1011,4374,81,21120
2018,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",972,301,71.94,11.27,127.63,1,89.16,52,6,18180,3732,960,7711,46,5731
2018,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3863,1038,308.03,29.93,331.07,3.64,365.34,79,45,66478,20399,2088,18949,282,24760
2018,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7669,1608,437.89,47.96,349.03,5.49,767.63,136,4,89019,23433,4026,13077,214,48269
2018,7,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",739,171,67.19,1.69,22.41,0,79.71,5,2,9894,3754,111,1090,0,4939
2018,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1433,265,95.17,1.86,23.92,0,144.05,8,1,13872,4555,350,956,0,8011
2018,7,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",738,241,76.44,9.07,70.2,0,85.28,30,1,14338,4337,498,3585,0,5918
2018,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5275,1131,348.23,25.53,211.41,7.27,538.56,76,30,63297,16129,2876,11435,258,32599
2018,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3414,657,208.22,10.06,87.04,4.13,347.55,36,7,33159,10611,436,3080,109,18923
2018,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1281,338,140.95,9.34,72.83,0.91,113.98,3,1,17972,7290,569,2817,49,7247
2018,7,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1507,461,147.31,5.85,132.92,0,174.92,38,2,25226,8208,516,5724,0,10778
2018,7,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",945,206,72.2,0.96,28.76,0,104.07,13,1,10282,3493,27,1010,0,5752
2018,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2531,653,195.94,13.82,144.2,5.57,293.48,52,15,41116,11639,920,8355,265,19937
2018,7,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",233,60,25,5,13,0,17,2,1,5777,1891,596,970,0,2320
2018,7,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",9,2,1,0,1,0,0,0,0,98,32,0,66,0,0
2018,7,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",181,38,11,4,13,0,10,2,0,2140,540,263,602,0,735
2018,7,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",84,19,5,2,12,0,0,0,1,591,113,97,381,0,0
2018,7,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3144,756,184.79,43.47,146.49,3.45,377.81,98,11,60980,15751,5717,10121,72,29319
2018,7,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",232,56,17,7,20,0,12,1,1,3231,818,522,985,0,906
2018,7,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1965,458,57,36,144,0,221,35,4,37672,6678,3104,8206,0,19684
2018,7,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",3044,479,126.06,50.76,138.27,1,162.92,18,6,34355,10170,4747,5553,72,13813
2018,7,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",122,30,4,3,17,0,6,9,0,2339,355,236,1287,0,461
2018,7,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",132,30,8,9,8,0,5,1,0,2400,447,1584,215,0,154
